run_id,timestamp,datetime,switch_id,port_no,throughput_mbps,packet_loss_rate,latency_ms,jitter_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,label
run_20260510_190310,1778436244.6968627,19:04:04,4,1,0.328348,0.129047,7.078,2.1733,46732254,40348156,133446,114813,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6976297,19:04:04,1,4,4.424305,0.181504,4.599,1.8497,2312412,104045716,17925,80786,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6976297,19:04:04,1,1,0.186121,0.238318,4.599,1.8497,146456876,31973270,169002,86590,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6976297,19:04:04,1,2,0.130339,0.445226,4.599,1.8497,24746828,14737080,62471,53548,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6976297,19:04:04,1,3,0.346536,0.129047,4.599,1.8497,50378210,44515892,140501,123309,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436244.6981459,19:04:04,2,1,0.094175,0.223637,6.208,1.6484,17986696,15848990,48361,42894,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7627044,19:04:06,4,1,0.338434,0.134836,6.604,2.0671,46833328,40435550,133739,115066,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7643259,19:04:06,5,1,0.009879,0.181486,4.637,2.0421,2108110,2108404,14857,14860,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7653792,19:04:06,3,1,0.071832,0.472613,5.722,1.6493,13934164,11252778,51424,40947,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7659512,19:04:06,1,4,4.419445,0.181486,7.121,1.8917,2315110,105188320,17944,81558,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7659512,19:04:06,1,1,0.176769,0.223637,7.121,1.8917,147884492,32018972,170068,86717,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7659512,19:04:06,1,2,0.131399,0.472613,7.121,1.8917,24793396,14771052,62621,53660,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.7659512,19:04:06,1,3,0.358807,0.134836,7.121,1.8917,50482746,44608658,140801,123574,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436246.766529,19:04:06,2,1,0.089299,0.236818,7.558,1.6298,18016398,15872078,48442,42958,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.8323598,19:04:08,5,1,0.00769,0.189836,6.534,2.033,2110098,2110392,14871,14874,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.834084,19:04:08,1,4,4.528777,0.189836,7.802,1.816,2316956,106359084,17957,82345,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.834084,19:04:08,1,1,0.183261,0.236818,7.802,1.816,149319332,32066348,171138,86845,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.834084,19:04:08,1,2,0.127427,0.449943,7.802,1.816,24840496,14803994,62771,53761,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.834084,19:04:08,1,3,0.366599,0.114411,7.802,1.816,50587436,44703430,141096,123840,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.8354201,19:04:08,3,1,0.066511,0.449943,7.226,1.6402,13961286,11269988,51515,41002,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.8358698,19:04:08,4,1,0.346886,0.114411,5.479,2.0082,46935876,40525444,134033,115323,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436248.8366117,19:04:08,2,1,0.092317,0.236519,8.384,1.5795,18046300,15895966,48523,43022,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436250.8942275,19:04:10,1,4,4.552763,0.192229,10.119,1.8473,2318944,107531502,17971,83134,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436250.8942275,19:04:10,1,1,0.177316,0.236519,10.119,1.8473,150750798,32112010,172209,86970,0,0,CAPACITY_EXHAUSTED
