run_id,timestamp,datetime,segment,switch_id,port_no,mos_voice,e2e_delay_ms,plr,jitter_ms,cdr_flag,call_setup_time_ms,buffering_ratio,rebuffering_freq,rebuffering_count,total_stall_seconds,video_start_time_ms,streaming_mos,effective_bitrate_mbps,throughput_mbps,dns_latency_ms,availability,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,dataplane_latency_ms,ctrl_plane_rtt_ms,flow_count,mos_source,label
run_20260506_100502,1778058330.4398816,10:05:30,IMS_CDN,4,1,4.144,9.752,0.010902,1.0395,0,303.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.107986,0.0,1.0,411784,384084,1146,1070,0,0,9.752,16.018,6,ping_measured,NORMAL
run_20260506_100502,1778058330.4417636,10:05:30,OUTDOOR_RAN,2,1,4.399,9.585,0.0,1.302,0,295.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.023036,0.0,1.0,106006,100684,239,230,0,0,9.585,11.683,4,ping_measured,NORMAL
run_20260506_100502,1778058330.4434798,10:05:30,INDOOR_RAN,3,1,3.38,25.134,0.039331,0.71,0,471.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.097628,0.0,1.0,364464,341256,1320,1224,0,0,25.134,18.36,4,ping_measured,NORMAL
run_20260506_100502,1778058330.4448798,10:05:30,INTERNET,5,1,4.393,17.322,0.0,2.9486,0,373.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.010445,0.0,1.0,51622,51916,375,378,0,0,,17.322,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058332.5021458,10:05:32,OUTDOOR_RAN,2,1,4.399,9.585,0.0,1.302,0,295.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.019321,0.0,1.0,111524,105660,250,240,0,0,9.585,11.857,4,ping_measured,NORMAL
run_20260506_100502,1778058332.50491,10:05:32,INTERNET,1,4,4.397,8.226,0.0,3.4038,0,282.3,0.9952,10.0,0,0.0,414352.8,1.3,0.0097,0.009891,21.5,1.0,54938,56138,403,413,0,0,,8.226,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058332.50491,10:05:32,OUTDOOR_RAN,1,1,4.399,9.585,0.0,1.302,0,295.9,0.98,10.0,0,0.0,99806.8,1.3,0.0401,0.04023,21.5,1.0,219992,210830,496,475,0,0,9.585,8.226,4,ping_measured,NORMAL
run_20260506_100502,1778058332.50491,10:05:32,INDOOR_RAN,1,2,3.131,25.134,0.050153,0.71,0,477.7,0.9558,10.0,0,0.0,45248.8,1.3,0.0884,0.095367,217.0,0.9498,361078,366782,1311,1315,0,0,25.134,8.226,4,ping_measured,NORMAL
run_20260506_100502,1778058332.50491,10:05:32,IMS_CDN,1,3,4.131,9.752,0.011403,1.0395,0,303.3,0.9405,10.0,0,0.0,33628.8,1.3,0.119,0.128903,66.8,0.9886,542854,519168,1449,1380,0,0,9.752,8.226,6,ping_measured,NORMAL
run_20260506_100502,1778058332.507126,10:05:32,IMS_CDN,4,1,4.127,9.967,0.011403,3.1706,0,305.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.107931,0.0,1.0,440700,411974,1226,1147,0,0,,9.967,6,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058332.5094948,10:05:32,INDOOR_RAN,3,1,3.137,13.263,0.050153,4.0987,0,359.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.095426,0.0,1.0,391728,365900,1412,1306,0,0,,13.263,4,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058332.5115936,10:05:32,INTERNET,5,1,4.395,14.662,0.0,2.9305,0,346.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.009894,0.0,1.0,54178,54472,393,396,0,0,,14.662,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058334.5712306,10:05:34,INTERNET,5,1,4.395,14.591,0.0,2.7518,0,345.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.011031,0.0,1.0,57018,57312,413,416,0,0,,14.591,2,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058334.5732024,10:05:34,IMS_CDN,4,1,4.276,8.705,0.005702,0.498,0,289.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111043,0.0,1.0,471088,440652,1314,1230,0,0,8.705,10.955,6,ping_measured,NORMAL
